59,1,209.85,252.02,93.02,41.53,1,1,1
59,4,913.92,222.72,45.08,70.33,1,1,1
60,1,209.82,252.04,93.05,41.54,1,1,1
60,4,909.23,222.29,49.77,74.60,1,1,1
61,1,209.80,252.06,93.07,41.54,1,1,1
61,4,904.53,221.87,54.47,78.86,1,1,1
62,1,209.78,252.09,93.09,41.53,1,1,1
62,4,901.55,224.43,57.45,77.16,1,1,1
63,1,209.76,252.11,93.11,41.53,1,1,1
63,4,898.56,226.99,60.44,75.45,1,1,1
64,1,209.74,252.13,93.13,41.53,1,1,1
64,4,893.87,227.63,65.13,76.30,1,1,1
65,1,209.72,252.15,93.15,41.53,1,1,1
65,4,887.47,226.35,71.53,79.72,1,1,1
66,1,209.70,252.17,93.17,41.53,1,1,1
66,4,881.07,225.07,77.93,83.13,1,1,1
67,1,209.67,252.19,93.20,41.54,1,1,1
67,4,874.24,223.36,84.76,85.27,1,1,1
68,1,209.65,252.21,93.22,41.54,1,1,1
68,4,867.41,221.65,91.59,87.40,1,1,1
69,1,209.63,252.23,93.24,41.54,1,1,1
69,4,861.23,221.23,97.77,87.82,1,1,1
70,1,209.61,252.26,93.26,41.53,1,1,1
70,4,855.68,222.08,103.32,86.55,1,1,1
71,1,209.59,252.28,93.28,41.53,1,1,1
71,4,850.13,222.93,108.87,85.27,1,1,1
72,1,209.57,252.30,93.30,41.53,1,1,1
72,4,840.32,223.36,118.68,87.83,1,1,1
73,1,209.55,252.32,93.32,41.53,1,1,1
73,4,830.51,223.79,128.49,90.38,1,1,1
74,1,209.53,252.34,93.34,41.53,1,1,1
74,4,822.83,225.49,136.17,90.60,1,1,1
75,1,209.50,252.36,93.37,41.54,1,1,1
75,4,817.28,228.48,141.72,88.47,1,1,1
76,1,209.48,252.38,93.39,41.54,1,1,1
76,4,811.73,231.47,147.27,86.33,1,1,1
77,1,209.46,252.41,93.41,41.53,1,1,1
77,4,804.48,231.89,154.52,86.76,1,1,1
78,1,209.44,252.43,93.43,41.53,1,1,1
78,4,797.23,232.32,161.77,87.19,1,1,1
79,1,209.42,252.45,93.45,41.53,1,1,1
79,4,790.19,232.53,168.81,88.90,1,1,1
79,5,768.85,256.43,54.12,25.96,1,1,1
80,1,209.40,252.47,93.47,41.53,1,1,1
80,4,783.36,232.53,159.93,91.88,1,1,1
80,5,757.76,257.28,51.56,26.81,1,1,1
81,1,209.38,252.49,93.49,41.53,1,1,1
81,4,776.53,232.53,159.94,94.87,1,1,1
81,5,746.67,258.13,49.00,27.67,1,1,1
82,1,209.35,252.51,93.52,41.54,1,1,1
82,4,764.59,232.96,168.89,96.57,1,1,1
82,5,736.85,258.99,47.72,27.24,1,1,1
83,1,209.33,252.53,93.54,41.54,1,1,1
83,4,752.64,233.39,177.85,98.28,1,1,1
83,5,727.04,259.84,46.44,26.81,1,1,1
84,1,209.31,252.55,93.56,41.54,1,1,1
84,4,743.04,235.31,182.12,97.85,1,1,1
84,5,716.59,260.27,46.01,27.45,1,1,1
85,1,209.29,252.58,93.58,41.53,1,1,1
85,4,735.79,238.72,181.69,95.29,1,1,1
85,5,705.49,260.27,46.44,29.16,1,1,1
86,1,209.27,252.60,93.60,41.53,1,1,1
86,4,728.53,242.13,181.27,92.74,1,1,1
86,5,694.40,260.27,46.87,30.86,1,1,1
87,1,209.25,252.62,93.62,41.53,1,1,1
87,4,719.15,241.71,181.69,97.85,1,1,1
87,5,683.31,260.69,50.28,31.30,1,1,1
88,1,209.23,252.64,93.64,41.53,1,1,1
88,4,709.76,241.28,182.12,102.97,1,1,1
88,5,672.21,261.12,53.70,31.72,1,1,1
89,1,209.21,252.66,93.66,41.53,1,1,1
89,4,698.88,242.13,185.96,105.11,1,1,1
89,5,661.12,262.19,55.61,30.86,1,1,1
90,1,209.18,252.68,93.69,41.54,1,1,1
90,4,686.51,244.27,193.21,104.25,1,1,1
90,5,650.03,263.89,56.04,28.74,1,1,1
91,1,209.16,252.70,93.71,41.54,1,1,1
91,4,674.13,246.40,200.47,103.40,1,1,1
91,5,638.93,265.60,56.47,26.60,1,1,1
92,1,209.14,252.73,93.73,41.53,1,1,1
92,4,665.60,248.11,202.17,104.25,1,1,1
92,5,626.99,266.03,60.73,26.60,1,1,1
93,1,209.12,252.75,93.75,41.53,1,1,1
93,4,657.07,249.81,203.88,105.11,1,1,1
93,5,615.04,266.45,65.00,26.60,1,1,1
94,1,209.10,252.77,93.77,41.53,1,1,1
94,4,647.25,251.95,206.02,104.46,1,1,1
94,5,602.67,266.24,67.98,27.03,1,1,1
95,1,209.08,252.79,93.79,41.53,1,1,1
95,4,636.16,254.51,208.57,102.33,1,1,1
95,5,589.87,265.39,69.69,27.88,1,1,1
96,1,209.05,252.82,93.81,41.52,1,1,1
96,4,625.07,257.07,211.13,100.20,1,1,1
96,5,577.07,264.53,71.40,28.74,1,1,1
97,1,209.00,252.86,93.83,41.51,1,1,1
97,4,613.55,254.93,214.97,106.60,1,1,1
97,5,565.12,265.39,74.81,30.01,1,1,1
98,1,208.96,252.91,93.85,41.48,1,1,1
98,4,602.03,252.80,218.81,113.00,1,1,1
98,5,553.17,266.24,78.23,31.29,1,1,1
99,1,208.92,252.95,93.87,41.46,1,1,1
99,4,589.44,253.23,223.72,115.77,1,1,1
99,5,539.95,267.09,82.49,31.94,1,1,1
100,1,208.87,252.99,93.90,41.44,1,1,1
100,4,575.79,256.21,229.69,114.92,1,1,1
100,5,525.44,267.95,87.61,31.93,1,1,1
101,1,208.83,253.03,93.92,41.42,1,1,1
101,4,562.13,259.20,235.67,114.07,1,1,1
101,5,510.93,268.80,92.74,31.93,1,1,1
101,6,738.13,249.60,60.74,29.80,1,1,1
102,1,208.79,253.08,93.94,41.39,1,1,1
102,4,547.20,259.63,242.92,117.48,1,1,1
102,5,496.43,269.23,94.44,32.36,1,1,1
102,6,728.32,250.03,62.44,29.37,1,1,1
103,1,208.75,253.12,93.96,41.37,1,1,1
103,4,532.27,260.05,250.17,120.90,1,1,1
103,5,481.92,269.65,96.15,32.79,1,1,1
103,6,718.51,250.45,64.14,28.95,1,1,1
104,1,208.70,253.16,93.99,41.35,1,1,1
104,4,518.40,261.12,254.44,124.09,1,1,1
104,5,468.69,270.93,95.51,32.36,1,1,1
104,6,706.56,251.52,66.49,29.16,1,1,1
105,1,208.66,253.21,94.00,41.33,1,1,1
105,4,505.60,262.83,255.72,127.08,1,1,1
105,5,456.75,273.07,92.52,31.08,1,1,1
105,6,692.48,253.23,69.48,30.01,1,1,1
106,1,208.62,253.25,94.02,41.31,1,1,1
106,4,492.80,264.53,257.00,130.07,1,1,1
106,5,444.80,275.20,89.53,29.80,1,1,1
106,6,678.40,254.93,72.47,30.87,1,1,1
106,7,938.67,215.47,20.33,52.20,1,1,1
107,1,208.58,253.29,94.04,41.29,1,1,1
107,4,476.16,267.52,266.81,131.77,1,1,1
107,5,430.72,274.77,92.09,31.51,1,1,1
107,6,662.61,253.65,76.74,34.28,1,1,1
107,7,934.83,214.19,24.17,52.62,1,1,1
108,1,208.53,253.33,94.07,41.27,1,1,1
108,4,459.52,270.51,276.63,133.48,1,1,1
108,5,416.64,274.35,94.65,33.21,1,1,1
108,6,646.83,252.37,81.00,37.70,1,1,1
108,7,930.99,212.91,28.01,53.05,1,1,1
109,1,208.49,253.38,94.09,41.24,1,1,1
109,4,443.52,271.79,282.81,136.89,1,1,1
109,5,402.35,273.92,97.21,35.77,1,1,1
109,6,632.11,252.37,84.62,38.34,1,1,1
109,7,926.93,212.05,32.07,54.55,1,1,1
110,1,208.45,253.42,94.11,41.22,1,1,1
110,4,428.16,271.36,285.37,142.01,1,1,1
110,5,387.84,273.49,99.77,39.19,1,1,1
110,6,618.45,253.65,87.62,36.20,1,1,1
110,7,922.67,211.63,36.33,57.10,1,1,1
111,1,208.41,253.46,94.13,41.20,1,1,1
111,4,412.80,270.93,287.93,147.14,1,1,1
111,5,373.33,273.07,102.34,42.60,1,1,1
111,6,604.80,254.93,90.60,34.07,1,1,1
111,7,918.40,211.20,40.60,59.67,1,1,1
112,1,208.36,253.50,94.15,41.19,1,1,1
112,4,396.59,273.49,296.04,149.27,1,1,1
112,5,358.40,274.35,103.61,40.46,1,1,1
112,6,592.00,256.21,92.31,34.92,1,1,1
112,7,914.13,212.05,44.87,57.54,1,1,1
113,1,208.32,253.55,94.17,41.16,1,1,1
113,4,380.37,276.05,304.15,151.40,1,1,1
113,5,343.47,275.63,104.89,38.33,1,1,1
113,6,579.20,257.49,94.01,35.78,1,1,1
113,7,909.87,212.91,49.13,55.40,1,1,1
114,1,208.28,253.59,94.19,41.14,1,1,1
114,4,362.88,277.33,312.89,155.03,1,1,1
114,5,328.32,276.91,106.60,37.26,1,1,1
114,6,567.04,257.71,94.23,36.20,1,1,1
114,7,905.17,213.55,53.83,54.12,1,1,1
115,1,208.23,253.63,94.22,41.12,1,1,1
115,4,344.11,277.33,322.28,160.15,1,1,1
115,5,312.96,278.19,108.73,37.26,1,1,1
115,6,555.52,256.85,92.95,36.20,1,1,1
115,7,900.05,213.97,58.95,53.70,1,1,1
116,1,208.19,253.67,94.24,41.10,1,1,1
116,4,325.33,277.33,331.67,165.27,1,1,1
116,5,297.60,279.47,110.87,37.26,1,1,1
116,6,544.00,256.00,91.67,36.20,1,1,1
116,7,894.93,214.40,64.07,53.27,1,1,1
117,1,208.15,253.72,94.26,41.07,1,1,1
117,4,305.28,280.32,338.49,165.69,1,1,1
117,5,283.09,279.89,110.87,38.12,1,1,1
117,6,527.79,257.71,94.65,35.77,1,1,1
117,7,890.67,215.68,68.33,54.55,1,1,1
118,1,208.11,253.76,94.28,41.05,1,1,1
118,4,285.23,283.31,345.32,166.12,1,1,1
118,5,268.59,280.32,110.86,38.97,1,1,1
118,6,511.57,259.41,97.64,35.35,1,1,1
118,7,886.40,216.96,72.60,55.83,1,1,1
119,1,208.06,253.80,94.31,41.03,1,1,1
119,4,264.96,285.87,352.79,170.60,1,1,1
119,5,253.01,281.81,111.30,37.91,1,1,1
119,6,497.07,261.55,98.06,34.70,1,1,1
119,7,881.49,217.39,77.51,56.46,1,1,1
120,1,208.02,253.85,94.32,41.01,1,1,1
120,4,244.48,288.00,360.89,179.13,1,1,1
120,5,236.37,284.37,112.15,34.92,1,1,1
120,6,484.27,264.11,95.93,33.85,1,1,1
120,7,875.95,216.96,83.05,56.47,1,1,1
121,1,207.98,253.89,94.34,40.99,1,1,1
121,4,224.00,290.13,369.00,187.67,1,1,1
121,5,219.73,286.93,113.00,31.94,1,1,1
121,6,471.47,266.67,93.80,33.00,1,1,1
121,7,870.40,216.53,77.80,56.47,1,1,1
122,1,207.94,253.93,94.36,40.97,1,1,1
122,4,199.25,293.55,382.23,188.94,1,1,1
122,5,203.52,286.93,114.28,35.35,1,1,1
122,6,455.25,266.24,99.35,34.28,1,1,1
122,7,866.56,216.96,77.80,56.47,1,1,1
123,1,207.89,253.97,94.39,40.95,1,1,1
123,4,174.51,296.96,395.45,190.23,1,1,1
123,5,187.31,286.93,115.56,38.76,1,1,1
123,6,439.04,265.81,104.89,35.56,1,1,1
123,7,862.72,217.39,77.80,56.46,1,1,1
124,1,207.85,254.02,94.41,40.92,1,1,1
124,4,148.48,299.31,409.32,194.70,1,1,1
124,5,170.24,287.36,117.27,41.11,1,1,1
124,6,423.25,265.60,108.10,37.69,1,1,1
124,7,856.96,218.67,78.44,56.04,1,1,1
125,1,207.81,254.06,94.43,40.90,1,1,1
125,4,121.17,300.59,423.83,202.38,1,1,1
125,5,152.32,288.21,119.40,42.39,1,1,1
125,6,407.89,265.60,108.95,40.68,1,1,1
125,7,849.28,220.80,79.72,55.19,1,1,1
126,1,207.77,254.10,94.45,40.88,1,1,1
126,4,93.87,301.87,438.33,210.06,1,1,1
126,5,134.40,289.07,121.53,43.66,1,1,1
126,6,392.53,265.60,109.80,43.67,1,1,1
126,7,841.60,222.93,81.00,54.34,1,1,1
127,1,207.72,254.14,94.47,40.87,1,1,1
127,4,69.55,304.43,446.86,212.62,1,1,1
127,5,117.76,290.77,122.81,43.67,1,1,1
127,6,378.03,266.45,111.08,43.67,1,1,1
127,7,837.33,220.37,79.30,58.18,1,1,1
128,1,207.68,254.19,94.49,40.84,1,1,1
128,4,45.23,306.99,455.40,215.18,1,1,1
128,5,101.12,292.48,124.09,43.67,1,1,1
128,6,363.52,267.31,112.36,43.66,1,1,1
128,7,833.07,217.81,77.58,62.02,1,1,1
129,1,207.64,254.23,94.51,40.82,1,1,1
129,4,26.67,310.40,458.81,216.68,1,1,1
129,5,83.84,294.19,124.09,43.66,1,1,1
129,6,349.01,268.16,113.64,44.52,1,1,1
129,7,826.67,216.96,79.08,63.72,1,1,1
130,1,207.59,254.27,94.54,40.80,1,1,1
130,4,13.87,314.67,457.10,217.10,1,1,1
130,5,65.92,295.89,122.81,43.67,1,1,1
130,6,334.51,269.01,114.92,46.23,1,1,1
130,7,818.13,217.81,83.78,63.30,1,1,1
131,1,207.55,254.31,94.56,40.78,1,1,1
131,4,1.00,318.93,455.47,220.07,1,1,1
131,5,48.00,297.60,121.53,43.67,1,1,1
131,6,320.00,269.87,116.20,47.93,1,1,1
131,7,809.60,218.67,88.47,62.86,1,1,1
132,1,207.51,254.36,94.58,40.75,1,1,1
132,4,1.00,322.35,437.12,216.65,1,1,1
132,5,29.65,297.60,122.82,48.36,1,1,1
132,6,305.49,273.28,115.78,44.95,1,1,1
132,7,804.91,220.37,87.18,60.31,1,1,1
133,1,207.47,254.40,94.60,40.73,1,1,1
133,4,1.00,325.76,418.77,209.00,1,1,1
133,5,1.00,297.60,134.40,53.05,1,1,1
133,6,290.99,276.69,115.34,41.96,1,1,1
133,7,800.21,222.08,85.91,57.75,1,1,1
134,1,207.42,254.44,94.63,40.71,1,1,1
134,4,1.00,328.11,400.64,205.16,1,1,1
134,5,1.00,298.45,117.12,54.98,1,1,1
134,6,274.77,277.97,116.42,42.18,1,1,1
134,7,794.03,222.72,86.54,58.39,1,1,1
135,1,207.38,254.49,94.64,40.69,1,1,1
135,4,1.00,329.39,382.72,201.74,1,1,1
135,5,1.00,300.16,99.63,54.12,1,1,1
135,6,256.85,277.12,118.98,45.59,1,1,1
135,7,786.35,222.29,89.10,62.23,1,1,1
136,1,207.34,254.53,94.66,40.67,1,1,1
136,4,1.00,330.67,364.80,198.33,1,1,1
136,5,1.00,301.87,82.13,53.26,1,1,1
136,6,238.93,276.27,121.54,49.00,1,1,1
136,7,778.67,221.87,91.66,66.06,1,1,1
136,8,693.33,508.80,117.27,30.20,1,1,1
137,1,207.30,254.57,94.68,40.65,1,1,1
137,4,1.00,332.80,346.03,201.32,1,1,1
137,5,1.00,304.43,63.36,50.28,1,1,1
137,6,221.87,277.12,123.66,48.15,1,1,1
137,7,771.84,221.87,91.67,66.49,1,1,1
137,8,701.44,504.96,123.67,34.04,1,1,1
138,1,207.25,254.61,94.71,40.63,1,1,1
138,4,1.00,334.93,327.25,204.07,1,1,1
138,5,1.00,306.99,44.59,47.29,1,1,1
138,6,204.80,277.97,125.80,47.30,1,1,1
138,7,765.01,221.87,91.67,66.92,1,1,1
138,8,709.55,501.12,130.06,37.88,1,1,1
139,1,207.21,254.66,94.73,40.60,1,1,1
139,4,1.00,338.99,307.63,200.01,1,1,1
139,6,188.37,278.61,127.08,47.94,1,1,1
139,7,757.76,222.93,91.88,66.71,1,1,1
139,8,717.65,496.21,132.84,42.79,1,1,1
140,1,207.17,254.70,94.75,40.58,1,1,1
140,4,1.00,344.96,287.15,194.04,1,1,1
140,6,172.59,279.04,127.50,50.07,1,1,1
140,7,750.08,225.07,92.31,65.85,1,1,1
140,8,725.76,490.24,131.99,48.76,1,1,1
141,1,207.13,254.74,94.77,40.56,1,1,1
141,4,1.00,350.93,266.67,183.40,1,1,1
141,6,156.80,279.47,127.93,52.20,1,1,1
141,7,742.40,227.20,92.73,65.00,1,1,1
141,8,733.87,484.27,131.13,54.73,1,1,1
142,1,207.08,254.78,94.79,40.55,1,1,1
142,4,1.00,353.07,244.05,180.84,1,1,1
142,6,140.16,280.32,129.21,53.05,1,1,1
142,7,733.87,226.35,95.29,67.13,1,1,1
142,8,745.39,479.15,128.14,59.85,1,1,1
143,1,207.04,254.83,94.81,40.52,1,1,1
143,4,1.00,355.20,221.44,178.28,1,1,1
143,6,123.52,281.17,130.49,53.91,1,1,1
143,7,725.33,225.49,97.86,69.27,1,1,1
143,8,756.91,474.03,125.16,64.97,1,1,1
144,1,207.00,254.87,94.83,40.50,1,1,1
144,4,1.00,358.61,198.83,175.08,1,1,1
144,6,105.81,282.88,131.35,53.69,1,1,1
144,7,717.44,225.71,98.71,68.62,1,1,1
144,8,766.93,469.12,123.67,69.88,1,1,1
145,1,206.95,254.91,94.86,40.48,1,1,1
145,4,1.00,363.31,176.21,171.24,1,1,1
145,6,87.04,285.44,131.77,52.41,1,1,1
145,7,710.19,226.99,97.85,65.21,1,1,1
145,8,775.47,464.43,123.66,74.57,1,1,1
146,1,206.94,254.93,94.86,40.46,1,1,1
146,4,1.00,368.00,153.60,171.00,1,1,1
146,6,68.27,288.00,132.20,51.13,1,1,1
146,7,702.93,228.27,97.00,61.80,1,1,1
146,8,784.00,459.73,123.67,79.27,1,1,1
147,1,206.97,254.92,94.83,40.46,1,1,1
147,4,1.00,372.27,125.87,166.73,1,1,1
147,6,51.20,289.71,133.48,51.56,1,1,1
147,7,695.68,226.99,97.85,64.78,1,1,1
147,8,792.11,455.47,121.53,78.86,1,1,1
148,1,206.99,254.91,94.81,40.46,1,1,1
148,4,1.00,376.53,98.13,162.47,1,1,1
148,6,34.13,291.41,134.76,51.99,1,1,1
148,7,688.43,225.71,98.70,67.77,1,1,1
148,8,800.21,451.20,119.40,78.87,1,1,1
149,1,207.01,254.90,94.79,40.46,1,1,1
149,6,21.33,292.27,130.92,53.48,1,1,1
149,7,679.89,225.71,100.42,69.05,1,1,1
149,8,808.75,446.29,117.05,79.51,1,1,1
150,1,207.03,254.89,94.77,40.46,1,1,1
150,6,12.80,292.27,121.96,56.04,1,1,1
150,7,670.08,226.99,102.97,68.62,1,1,1
150,8,817.71,440.75,114.49,80.78,1,1,1
151,1,207.05,254.87,94.75,40.47,1,1,1
151,6,1.00,292.27,116.27,58.60,1,1,1
151,7,660.27,228.27,105.53,68.20,1,1,1
151,8,826.67,435.20,111.93,82.07,1,1,1
152,1,207.07,254.86,94.73,40.47,1,1,1
152,6,1.00,293.55,98.77,60.30,1,1,1
152,7,650.88,229.12,106.81,68.63,1,1,1
152,8,834.35,432.64,111.08,79.08,1,1,1
153,1,207.09,254.85,94.71,40.47,1,1,1
153,6,1.00,294.83,81.28,62.01,1,1,1
153,7,641.49,229.97,108.10,69.06,1,1,1
153,8,842.03,430.08,116.97,76.09,1,1,1
154,1,207.11,254.84,94.69,40.47,1,1,1
154,6,1.00,296.11,63.79,62.65,1,1,1
154,7,632.11,231.04,109.16,68.84,1,1,1
154,8,849.92,426.67,109.08,74.60,1,1,1
155,1,207.14,254.83,94.66,40.47,1,1,1
155,6,1.00,297.39,46.29,62.22,1,1,1
155,7,622.72,232.32,110.01,67.99,1,1,1
155,8,858.03,422.40,100.97,74.60,1,1,1
156,1,207.16,254.82,94.64,40.47,1,1,1
156,6,1.00,298.67,28.80,61.80,1,1,1
156,7,613.33,233.60,110.87,67.13,1,1,1
156,8,866.13,418.13,92.87,74.60,1,1,1
157,1,207.18,254.81,94.62,40.47,1,1,1
157,7,603.52,233.17,111.72,68.84,1,1,1
157,8,872.11,413.01,86.89,74.60,1,1,1
158,1,207.20,254.80,94.60,40.47,1,1,1
158,7,593.71,232.75,112.57,70.54,1,1,1
158,8,878.08,407.89,80.92,74.60,1,1,1
159,1,207.22,254.79,94.58,40.47,1,1,1
159,7,583.89,232.96,114.07,70.33,1,1,1
159,8,884.69,404.48,74.31,72.47,1,1,1
160,1,207.24,254.78,94.56,40.47,1,1,1
160,7,574.08,233.81,116.20,68.20,1,1,1
160,8,891.95,402.77,67.05,68.20,1,1,1
161,1,207.26,254.77,94.54,40.46,1,1,1
161,7,564.27,234.67,118.33,66.06,1,1,1
161,8,899.20,401.07,59.80,63.93,1,1,1
162,1,207.29,254.76,94.51,40.46,1,1,1
162,7,553.17,235.09,118.34,67.78,1,1,1
162,8,903.89,398.08,55.11,61.37,1,1,1
163,1,207.31,254.75,94.49,40.46,1,1,1
163,7,542.08,235.52,118.33,69.48,1,1,1
163,8,908.59,395.09,50.41,58.82,1,1,1
164,1,207.33,254.74,94.47,40.46,1,1,1
164,7,530.13,236.37,120.04,70.76,1,1,1
164,8,914.13,391.68,44.87,58.81,1,1,1
165,1,207.35,254.73,94.45,40.46,1,1,1
165,7,517.33,237.65,123.46,71.62,1,1,1
165,8,920.53,387.84,38.47,61.37,1,1,1
166,1,207.37,254.71,94.43,40.47,1,1,1
166,7,504.53,238.93,126.87,72.47,1,1,1
166,8,926.93,384.00,32.07,63.93,1,1,1
167,1,207.39,254.70,94.41,40.47,1,1,1
167,7,494.72,238.93,128.15,72.47,1,1,1
167,8,929.92,383.57,29.08,60.10,1,1,1
168,1,207.41,254.69,94.39,40.47,1,1,1
168,7,484.91,238.93,129.42,72.47,1,1,1
168,8,932.91,383.15,26.09,56.25,1,1,1
169,1,207.43,254.68,94.37,40.47,1,1,1
169,7,473.60,238.72,130.28,72.68,1,1,1
170,1,207.46,254.67,94.34,40.47,1,1,1
170,7,460.80,238.29,130.71,73.11,1,1,1
171,1,207.48,254.66,94.32,40.47,1,1,1
171,7,448.00,237.87,131.13,73.53,1,1,1
172,1,207.50,254.65,94.30,40.47,1,1,1
172,7,436.05,238.29,132.84,74.82,1,1,1
173,1,207.52,254.64,94.28,40.47,1,1,1
